id,username,email,first_name,last_name,addresses,age,gender,persona,discount_persona
1797,user1797,thomas.black@example.com,Thomas,Black,"[{'first_name': 'Thomas', 'last_name': 'Black', 'address1': '20471 Blake Throughway', 'address2': '', 'country': 'US', 'city': 'Antoniotown', 'state': 'WA', 'zipcode': '99195', 'default': True}]",42,M,homedecor_electronics_outdoors,all_discounts
1798,user1798,elizabeth.bryant@example.com,Elizabeth,Bryant,"[{'first_name': 'Elizabeth', 'last_name': 'Bryant', 'address1': '6486 Alvarado Light', 'address2': '', 'country': 'US', 'city': 'Jamesville', 'state': 'IA', 'zipcode': '51018', 'default': True}]",21,F,seasonal_furniture_floral,all_discounts
1799,user1799,kelly.olson@example.com,Kelly,Olson,"[{'first_name': 'Kelly', 'last_name': 'Olson', 'address1': '227 Davis Parkways', 'address2': '', 'country': 'US', 'city': 'Ruizhaven', 'state': 'DC', 'zipcode': '20001', 'default': True}]",21,F,groceries_seasonal_tools,discount_indifferent
1800,user1800,danny.smith@example.com,Danny,Smith,"[{'first_name': 'Danny', 'last_name': 'Smith', 'address1': '2575 Hunt Isle', 'address2': '', 'country': 'US', 'city': 'New Dennis', 'state': 'OK', 'zipcode': '73184', 'default': True}]",18,M,groceries_seasonal_tools,discount_indifferent
1801,user1801,larry.sanders@example.com,Larry,Sanders,"[{'first_name': 'Larry', 'last_name': 'Sanders', 'address1': '549 Adam Mews Apt. 776', 'address2': '', 'country': 'US', 'city': 'Aliciaport', 'state': 'PA', 'zipcode': '18244', 'default': True}]",59,M,electronics_outdoors_footwear,lower_priced_products
1802,user1802,robert.castro@example.com,Robert,Castro,"[{'first_name': 'Robert', 'last_name': 'Castro', 'address1': '59616 Michael Island Apt. 518', 'address2': '', 'country': 'US', 'city': 'Harrisport', 'state': 'NM', 'zipcode': '87821', 'default': True}]",43,M,tools_housewares_apparel,discount_indifferent
1803,user1803,andrew.caldwell@example.com,Andrew,Caldwell,"[{'first_name': 'Andrew', 'last_name': 'Caldwell', 'address1': '35795 Heather Row', 'address2': '', 'country': 'US', 'city': 'Port Cassandra', 'state': 'NV', 'zipcode': '89030', 'default': True}]",30,M,accessories_groceries_books,discount_indifferent
1804,user1804,kimberly.rodriguez@example.com,Kimberly,Rodriguez,"[{'first_name': 'Kimberly', 'last_name': 'Rodriguez', 'address1': '1889 Wagner Row Suite 359', 'address2': '', 'country': 'US', 'city': 'Jonesfort', 'state': 'NM', 'zipcode': '87898', 'default': True}]",28,F,groceries_seasonal_tools,lower_priced_products
1805,user1805,abigail.cross@example.com,Abigail,Cross,"[{'first_name': 'Abigail', 'last_name': 'Cross', 'address1': '4953 Wilson Cove', 'address2': '', 'country': 'US', 'city': 'Lake Rogerside', 'state': 'DE', 'zipcode': '19744', 'default': True}]",30,F,accessories_groceries_books,discount_indifferent
1806,user1806,samantha.chang@example.com,Samantha,Chang,"[{'first_name': 'Samantha', 'last_name': 'Chang', 'address1': '840 Joshua Spur', 'address2': '', 'country': 'US', 'city': 'Amandamouth', 'state': 'AZ', 'zipcode': '85557', 'default': True}]",45,F,housewares_tools_beauty,all_discounts
1807,user1807,jeffrey.york@example.com,Jeffrey,York,"[{'first_name': 'Jeffrey', 'last_name': 'York', 'address1': '8463 Daniels Flats', 'address2': '', 'country': 'US', 'city': 'Sarafurt', 'state': 'MT', 'zipcode': '59889', 'default': True}]",40,M,outdoors_instruments_groceries,discount_indifferent
1808,user1808,daniel.johnson@example.com,Daniel,Johnson,"[{'first_name': 'Daniel', 'last_name': 'Johnson', 'address1': '9709 Peters Freeway Apt. 205', 'address2': '', 'country': 'US', 'city': 'Timothystad', 'state': 'NV', 'zipcode': '89883', 'default': True}]",25,M,apparel_footwear_accessories,all_discounts
1809,user1809,michael.yu@example.com,Michael,Yu,"[{'first_name': 'Michael', 'last_name': 'Yu', 'address1': '635 Ortega River', 'address2': '', 'country': 'US', 'city': 'Duaneton', 'state': 'TN', 'zipcode': '38149', 'default': True}]",24,M,electronics_outdoors_footwear,all_discounts
1810,user1810,gary.bell@example.com,Gary,Bell,"[{'first_name': 'Gary', 'last_name': 'Bell', 'address1': '231 Anthony Coves Apt. 481', 'address2': '', 'country': 'US', 'city': 'North Roymouth', 'state': 'MS', 'zipcode': '39653', 'default': True}]",22,M,housewares_floral_seasonal,discount_indifferent
1811,user1811,william.perkins@example.com,William,Perkins,"[{'first_name': 'William', 'last_name': 'Perkins', 'address1': '046 David Corner Apt. 288', 'address2': '', 'country': 'US', 'city': 'Lake Cindy', 'state': 'AZ', 'zipcode': '86269', 'default': True}]",40,M,outdoors_instruments_groceries,all_discounts
1812,user1812,patricia.houston@example.com,Patricia,Houston,"[{'first_name': 'Patricia', 'last_name': 'Houston', 'address1': '49474 Jack Plains', 'address2': '', 'country': 'US', 'city': 'North Robert', 'state': 'FL', 'zipcode': '33337', 'default': True}]",44,F,homedecor_electronics_outdoors,all_discounts
1813,user1813,joseph.hill@example.com,Joseph,Hill,"[{'first_name': 'Joseph', 'last_name': 'Hill', 'address1': '86370 Hays Dale Apt. 707', 'address2': '', 'country': 'US', 'city': 'Bryanmouth', 'state': 'KS', 'zipcode': '67828', 'default': True}]",27,M,books_apparel_homedecor,all_discounts
1814,user1814,joseph.green@example.com,Joseph,Green,"[{'first_name': 'Joseph', 'last_name': 'Green', 'address1': '948 Anita Parks Apt. 935', 'address2': '', 'country': 'US', 'city': 'South Susanborough', 'state': 'CA', 'zipcode': '90838', 'default': True}]",18,M,footwear_jewelry_furniture,lower_priced_products
1815,user1815,deborah.warren@example.com,Deborah,Warren,"[{'first_name': 'Deborah', 'last_name': 'Warren', 'address1': '24835 Jennifer Rue Apt. 010', 'address2': '', 'country': 'US', 'city': 'South Martinbury', 'state': 'UT', 'zipcode': '84544', 'default': True}]",21,F,footwear_jewelry_furniture,lower_priced_products
1816,user1816,paul.contreras@example.com,Paul,Contreras,"[{'first_name': 'Paul', 'last_name': 'Contreras', 'address1': '024 Shelley Islands', 'address2': '', 'country': 'US', 'city': 'Jamesport', 'state': 'NJ', 'zipcode': '07051', 'default': True}]",61,M,floral_beauty_jewelry,all_discounts
1817,user1817,heather.jones@example.com,Heather,Jones,"[{'first_name': 'Heather', 'last_name': 'Jones', 'address1': '5171 Paul Gardens', 'address2': '', 'country': 'US', 'city': 'Sandraville', 'state': 'NH', 'zipcode': '03465', 'default': True}]",28,F,apparel_footwear_accessories,discount_indifferent
1818,user1818,deanna.knight@example.com,Deanna,Knight,"[{'first_name': 'Deanna', 'last_name': 'Knight', 'address1': '891 Jessica Lakes', 'address2': '', 'country': 'US', 'city': 'East Kevin', 'state': 'NJ', 'zipcode': '07581', 'default': True}]",45,F,apparel_footwear_accessories,lower_priced_products
1819,user1819,whitney.daniels@example.com,Whitney,Daniels,"[{'first_name': 'Whitney', 'last_name': 'Daniels', 'address1': '61470 Singleton Plain', 'address2': '', 'country': 'US', 'city': 'Dawnmouth', 'state': 'MS', 'zipcode': '39122', 'default': True}]",39,F,apparel_footwear_accessories,discount_indifferent
1820,user1820,leah.warren@example.com,Leah,Warren,"[{'first_name': 'Leah', 'last_name': 'Warren', 'address1': '17456 Thomas Lakes', 'address2': '', 'country': 'US', 'city': 'North Austin', 'state': 'AR', 'zipcode': '71907', 'default': True}]",31,F,beauty_accessories_instruments,all_discounts
1821,user1821,allison.horn@example.com,Allison,Horn,"[{'first_name': 'Allison', 'last_name': 'Horn', 'address1': '015 Andrew Village', 'address2': '', 'country': 'US', 'city': 'Jacksonmouth', 'state': 'GA', 'zipcode': '30671', 'default': True}]",26,F,seasonal_furniture_floral,all_discounts
1822,user1822,kevin.garcia@example.com,Kevin,Garcia,"[{'first_name': 'Kevin', 'last_name': 'Garcia', 'address1': '4813 Johns Rapids', 'address2': '', 'country': 'US', 'city': 'Elizabethhaven', 'state': 'GA', 'zipcode': '31596', 'default': True}]",23,M,books_apparel_homedecor,all_discounts
1823,user1823,william.stone@example.com,William,Stone,"[{'first_name': 'William', 'last_name': 'Stone', 'address1': '2643 Simmons Garden Apt. 151', 'address2': '', 'country': 'US', 'city': 'Omarberg', 'state': 'MO', 'zipcode': '64192', 'default': True}]",39,M,groceries_seasonal_tools,all_discounts
1824,user1824,michelle.barton@example.com,Michelle,Barton,"[{'first_name': 'Michelle', 'last_name': 'Barton', 'address1': '4469 Joshua Lane Apt. 450', 'address2': '', 'country': 'US', 'city': 'South Charlesport', 'state': 'AR', 'zipcode': '72066', 'default': True}]",45,F,instruments_books_electronics,lower_priced_products
1825,user1825,david.burke@example.com,David,Burke,"[{'first_name': 'David', 'last_name': 'Burke', 'address1': '243 Walters Cove', 'address2': '', 'country': 'US', 'city': 'Taylorville', 'state': 'NC', 'zipcode': '27555', 'default': True}]",40,M,outdoors_instruments_groceries,lower_priced_products
1826,user1826,thomas.wade@example.com,Thomas,Wade,"[{'first_name': 'Thomas', 'last_name': 'Wade', 'address1': '9583 Travis Fork', 'address2': '', 'country': 'US', 'city': 'Port Kenneth', 'state': 'WV', 'zipcode': '26720', 'default': True}]",36,M,footwear_jewelry_furniture,all_discounts
1827,user1827,mary.thompson@example.com,Mary,Thompson,"[{'first_name': 'Mary', 'last_name': 'Thompson', 'address1': '8290 Lloyd Summit', 'address2': '', 'country': 'US', 'city': 'Lake Kevin', 'state': 'MS', 'zipcode': '39466', 'default': True}]",19,F,beauty_accessories_instruments,discount_indifferent
1828,user1828,robert.clark@example.com,Robert,Clark,"[{'first_name': 'Robert', 'last_name': 'Clark', 'address1': '7434 Reed Underpass Apt. 298', 'address2': '', 'country': 'US', 'city': 'Port Robertside', 'state': 'GA', 'zipcode': '31165', 'default': True}]",61,M,beauty_accessories_instruments,lower_priced_products
1829,user1829,andrew.thompson@example.com,Andrew,Thompson,"[{'first_name': 'Andrew', 'last_name': 'Thompson', 'address1': '2161 Misty Valley Suite 588', 'address2': '', 'country': 'US', 'city': 'Murilloburgh', 'state': 'ME', 'zipcode': '04803', 'default': True}]",46,M,beauty_accessories_instruments,discount_indifferent
1830,user1830,marie.valencia@example.com,Marie,Valencia,"[{'first_name': 'Marie', 'last_name': 'Valencia', 'address1': '433 Anderson Stravenue', 'address2': '', 'country': 'US', 'city': 'Stephanieborough', 'state': 'AR', 'zipcode': '72592', 'default': True}]",28,F,homedecor_electronics_outdoors,lower_priced_products
1831,user1831,david.wolf@example.com,David,Wolf,"[{'first_name': 'David', 'last_name': 'Wolf', 'address1': '81140 Maldonado Walk', 'address2': '', 'country': 'US', 'city': 'New Janefurt', 'state': 'ME', 'zipcode': '04806', 'default': True}]",63,M,floral_beauty_jewelry,discount_indifferent
1832,user1832,gregory.sheppard@example.com,Gregory,Sheppard,"[{'first_name': 'Gregory', 'last_name': 'Sheppard', 'address1': '48077 Walter Ridges', 'address2': '', 'country': 'US', 'city': 'Baileybury', 'state': 'MT', 'zipcode': '59228', 'default': True}]",38,M,beauty_accessories_instruments,lower_priced_products
1833,user1833,emily.sullivan@example.com,Emily,Sullivan,"[{'first_name': 'Emily', 'last_name': 'Sullivan', 'address1': '428 Adams Square Suite 177', 'address2': '', 'country': 'US', 'city': 'Pattersonbury', 'state': 'OK', 'zipcode': '73085', 'default': True}]",38,F,instruments_books_electronics,lower_priced_products
1834,user1834,kimberly.graves@example.com,Kimberly,Graves,"[{'first_name': 'Kimberly', 'last_name': 'Graves', 'address1': '6165 Donald Ways', 'address2': '', 'country': 'US', 'city': 'New Samuelville', 'state': 'OH', 'zipcode': '45825', 'default': True}]",44,F,outdoors_instruments_groceries,all_discounts
1835,user1835,rachel.rivera@example.com,Rachel,Rivera,"[{'first_name': 'Rachel', 'last_name': 'Rivera', 'address1': '4283 Jared Run', 'address2': '', 'country': 'US', 'city': 'Johnview', 'state': 'ND', 'zipcode': '58499', 'default': True}]",47,F,apparel_footwear_accessories,discount_indifferent
1836,user1836,natalie.clark@example.com,Natalie,Clark,"[{'first_name': 'Natalie', 'last_name': 'Clark', 'address1': '87834 Jones Parkways Apt. 146', 'address2': '', 'country': 'US', 'city': 'South Cathyville', 'state': 'NH', 'zipcode': '03877', 'default': True}]",40,F,groceries_seasonal_tools,discount_indifferent
1837,user1837,todd.craig@example.com,Todd,Craig,"[{'first_name': 'Todd', 'last_name': 'Craig', 'address1': '942 Hicks Ford', 'address2': '', 'country': 'US', 'city': 'Fisherhaven', 'state': 'DC', 'zipcode': '20023', 'default': True}]",23,M,outdoors_instruments_groceries,lower_priced_products
1838,user1838,darrell.ross@example.com,Darrell,Ross,"[{'first_name': 'Darrell', 'last_name': 'Ross', 'address1': '8112 Burton Dam', 'address2': '', 'country': 'US', 'city': 'Robinsonfort', 'state': 'CO', 'zipcode': '80312', 'default': True}]",30,M,books_apparel_homedecor,all_discounts
1839,user1839,katie.chavez@example.com,Katie,Chavez,"[{'first_name': 'Katie', 'last_name': 'Chavez', 'address1': '03494 Kaylee Camp Apt. 768', 'address2': '', 'country': 'US', 'city': 'West Austinmouth', 'state': 'OR', 'zipcode': '97201', 'default': True}]",55,F,beauty_accessories_instruments,all_discounts
1840,user1840,joseph.carter@example.com,Joseph,Carter,"[{'first_name': 'Joseph', 'last_name': 'Carter', 'address1': '67555 Amber Mall Apt. 579', 'address2': '', 'country': 'US', 'city': 'Mccarthyport', 'state': 'RI', 'zipcode': '02861', 'default': True}]",26,M,floral_beauty_jewelry,discount_indifferent
1841,user1841,edwin.aguirre@example.com,Edwin,Aguirre,"[{'first_name': 'Edwin', 'last_name': 'Aguirre', 'address1': '38547 Holmes Street Suite 421', 'address2': '', 'country': 'US', 'city': 'East Matthewshire', 'state': 'NM', 'zipcode': '87709', 'default': True}]",31,M,furniture_homedecor_housewares,lower_priced_products
1842,user1842,jamie.elliott@example.com,Jamie,Elliott,"[{'first_name': 'Jamie', 'last_name': 'Elliott', 'address1': '140 Foster Path Apt. 220', 'address2': '', 'country': 'US', 'city': 'Port Sharonburgh', 'state': 'MT', 'zipcode': '59556', 'default': True}]",33,F,furniture_homedecor_housewares,all_discounts
1843,user1843,sabrina.wright@example.com,Sabrina,Wright,"[{'first_name': 'Sabrina', 'last_name': 'Wright', 'address1': '631 Mitchell Junctions Suite 406', 'address2': '', 'country': 'US', 'city': 'Robinstad', 'state': 'OK', 'zipcode': '73053', 'default': True}]",33,F,housewares_tools_beauty,lower_priced_products
1844,user1844,jeremy.duffy@example.com,Jeremy,Duffy,"[{'first_name': 'Jeremy', 'last_name': 'Duffy', 'address1': '686 Dana Lake', 'address2': '', 'country': 'US', 'city': 'South Joyport', 'state': 'WI', 'zipcode': '54375', 'default': True}]",39,M,housewares_tools_beauty,discount_indifferent
1845,user1845,billy.smith@example.com,Billy,Smith,"[{'first_name': 'Billy', 'last_name': 'Smith', 'address1': '1397 Barnes Knolls', 'address2': '', 'country': 'US', 'city': 'Jerrychester', 'state': 'PA', 'zipcode': '17461', 'default': True}]",57,M,housewares_tools_beauty,all_discounts
1846,user1846,linda.hogan@example.com,Linda,Hogan,"[{'first_name': 'Linda', 'last_name': 'Hogan', 'address1': '4069 Eric Ranch', 'address2': '', 'country': 'US', 'city': 'New Davidtown', 'state': 'KS', 'zipcode': '66378', 'default': True}]",27,F,beauty_accessories_instruments,discount_indifferent
1847,user1847,paul.hammond@example.com,Paul,Hammond,"[{'first_name': 'Paul', 'last_name': 'Hammond', 'address1': '8187 Miller Manors', 'address2': '', 'country': 'US', 'city': 'Jacobsbury', 'state': 'DE', 'zipcode': '19796', 'default': True}]",23,M,tools_housewares_apparel,lower_priced_products
1848,user1848,lisa.sharp@example.com,Lisa,Sharp,"[{'first_name': 'Lisa', 'last_name': 'Sharp', 'address1': '270 Palmer Union Suite 502', 'address2': '', 'country': 'US', 'city': 'Lake Robertport', 'state': 'FL', 'zipcode': '33592', 'default': True}]",25,F,housewares_floral_seasonal,discount_indifferent
1849,user1849,andrew.ibarra@example.com,Andrew,Ibarra,"[{'first_name': 'Andrew', 'last_name': 'Ibarra', 'address1': '15982 Sandra Rest', 'address2': '', 'country': 'US', 'city': 'Mayside', 'state': 'AR', 'zipcode': '71875', 'default': True}]",51,M,groceries_seasonal_tools,discount_indifferent
1850,user1850,gina.patterson@example.com,Gina,Patterson,"[{'first_name': 'Gina', 'last_name': 'Patterson', 'address1': '6152 Michael Summit', 'address2': '', 'country': 'US', 'city': 'New Philipburgh', 'state': 'FL', 'zipcode': '34025', 'default': True}]",40,F,apparel_footwear_accessories,discount_indifferent
1851,user1851,jeffrey.kim@example.com,Jeffrey,Kim,"[{'first_name': 'Jeffrey', 'last_name': 'Kim', 'address1': '904 Kayla Villages Apt. 645', 'address2': '', 'country': 'US', 'city': 'New Melissa', 'state': 'PA', 'zipcode': '16241', 'default': True}]",28,M,seasonal_furniture_floral,all_discounts
1852,user1852,stephen.conner@example.com,Stephen,Conner,"[{'first_name': 'Stephen', 'last_name': 'Conner', 'address1': '6699 Mark Place', 'address2': '', 'country': 'US', 'city': 'Port Rebecca', 'state': 'NC', 'zipcode': '27213', 'default': True}]",47,M,apparel_footwear_accessories,discount_indifferent
1853,user1853,rebecca.richards@example.com,Rebecca,Richards,"[{'first_name': 'Rebecca', 'last_name': 'Richards', 'address1': '35694 Tucker Row', 'address2': '', 'country': 'US', 'city': 'South Robertton', 'state': 'KS', 'zipcode': '67521', 'default': True}]",50,F,outdoors_instruments_groceries,discount_indifferent
1854,user1854,christine.sanchez@example.com,Christine,Sanchez,"[{'first_name': 'Christine', 'last_name': 'Sanchez', 'address1': '5723 Marissa Extensions Suite 675', 'address2': '', 'country': 'US', 'city': 'Lake Tanyamouth', 'state': 'UT', 'zipcode': '84577', 'default': True}]",49,F,outdoors_instruments_groceries,all_discounts
